"","WTB1R1","WTB1R2","WTB1R3","WTB1R4","DIG1R1","DIG1R2","DIG1R3","DIG1R4","SAN1R1","SAN1R2","SAN1R3","SAN1R4","TOS8R1","TOS8R2","TOS8R3","TOS8R4","ROF1R1","ROF1R2","ROF1R3","ROF1R4","SFL1R1","SFL1R2","SFL1R3","SFL1R4","HEK2R1","HEK2R2","HEK2R3","HEK2R4"
"YBR177C",239.801128015822,240.158501273323,216.347125319311,219.661957767729,199.852263304619,241.289748802652,241.506178708825,213.9115957137,258.856472190325,196.179310504159,218.121726693605,217.973663755481,333.379200478106,324.702428559338,338.114426062895,255.893088654475,243.445949085625,273.148494487304,255.042093153661,178.329966983221,188.346565813702,187.942503363513,200.684047700605,181.887278228551,148.22821265416,173.854699376499,170.932613423995,194.474336443363
"YNR059W",36.4219710747506,35.053968670407,32.0434453041629,34.7874548232639,28.7378004709466,30.1445606370003,29.5041906084534,30.8496261236205,31.2505372569108,35.6426596202257,34.4387093778459,32.3725458228703,28.9373067220424,28.4181836516136,31.392353382164,30.850890410587,30.6470156848325,31.0247413998125,31.4698771767498,33.0848289037292,37.9357669900147,34.5839379872833,35.0402247253185,37.67742092351,33.8925210515454,36.2797368065313,33.9827910466484,32.0050283706105
"YLR066W",87.4587262759512,71.9765846266658,84.8377987094107,79.7455563318852,117.169558411368,100.258975199125,94.5895047783851,94.1932653489224,98.2381298233063,114.857318836354,94.8003171751496,123.822893990273,85.0156374820735,91.4430920557571,94.8590236598114,101.194626359387,98.9981436392213,91.5074361924231,89.120568279703,110.103783826635,114.090559330986,96.9218283871467,97.7275584740752,101.14917902965,114.993476173939,105.778439962243,103.136960426155,93.3629768243501
"YBR173C",491.670002022988,512.333223891213,462.774925382547,503.975859865233,325.739841014568,386.064342419451,387.21683316346,396.966363535689,467.819504163057,401.581592119144,455.538214376528,427.54071121386,539.26124278991,523.920378437335,503.845577954974,492.806026066157,477.006945667005,463.171684134264,478.964583987732,442.755148609343,397.528422331555,396.629845452263,422.835781172688,395.177981150056,349.536273246912,348.711192248008,369.320805183242,351.912845696383
"YAL051W",10.6141762864719,10.9695952875321,10.1195113387958,11.4729353587214,11.0942990568603,10.9718045974711,10.1851419944616,11.0850852986963,12.0340067027913,10.8249939435705,10.6788293262621,9.43039573731094,10.549060551255,9.46223418211932,9.62210257885386,10.078557570454,11.1365502662554,11.3176627277683,11.0931907203707,10.7249630397287,11.8424179959646,11.9501087348744,10.393062047118,11.8471835219438,9.50266640388945,10.3853310178241,11.0294019661392,11.7864549160049
"YLR234W",3.36339420662808,3.55623269146518,2.94560762897544,4.37872289904529,3.66969404929645,3.24277507303107,3.8049702944121,3.99111277255781,4.79229343739678,4.26787296120947,4.27696377847303,3.90643792603816,5.27037984544021,4.13853695165311,5.25143027376085,4.68291173929499,3.41619970701195,3.33789667486386,3.98139173799604,4.11981433648621,3.15889445278552,4.05736699962631,3.5601280263079,3.24477165258979,3.56182228331759,3.81266509354939,2.5253573792388,3.56319448136506
"YDR198C",14.201076937265,15.0766170243809,16.0868837642189,16.6738820778309,18.8710586864463,17.884739065469,19.3441971931986,20.7449453447032,17.1274570663629,19.8830510450292,18.6725417548313,16.5994459334786,14.9491466881055,17.8909795108484,17.0222426933477,18.3993745087138,18.1425825940137,16.0463276735529,16.4036355811299,17.3948686253885,20.7106991869784,18.9134066994962,18.8224579931676,19.0399369940768,15.7891433106014,16.3166249270993,15.6698425381768,14.5917159371023
"YJR124C",21.771346810991,24.2684126152554,24.8696536850929,25.6286943846125,30.6624122791443,26.3068162932003,29.1637716806833,32.896216225899,30.0751101289458,39.3032197822487,31.8308783781872,32.675626824682,23.4144194255095,22.770607422056,22.5635000976931,25.4207293347088,27.793105197635,25.9695577790239,30.7765853745598,37.2938762961412,30.7380129375113,30.1888257765405,33.4472423551937,32.2682543966344,35.2391617200621,35.4953739813371,37.0755084815239,28.1887027157152
"YHR107C",33.6896912474225,32.9911854886452,32.0646717517677,37.7862982300532,47.3847478869504,50.6055948653673,56.7974417336753,49.9505742809715,52.8614632361087,58.0066813427202,53.0787037482328,58.5862797652186,70.6556796270926,66.7029271498341,75.7611840320387,78.47212877104,52.5903849602096,53.0944665669029,58.21898297448,54.9844263595022,58.4467477977113,54.8572004645646,55.45858864915,54.28232577145,53.6733106967192,53.9687249067548,55.0342220631467,48.6779270472066
"YCL026C-A",55.6009084572199,58.5123728757709,53.3693996673569,53.4223291999105,70.7338036008359,54.5868776051939,53.1799235551853,74.9384417400411,42.5575419275627,52.2450136665451,51.4444393624331,57.8545320203318,26.6654642434681,28.4750532019174,26.6767244061408,27.2578955701393,39.7983744011525,39.6333265132857,44.8083811487586,48.0048713848946,71.462008343335,67.7959507930653,64.9924597647244,72.1390233776159,80.0508709138682,80.5729091314575,72.6951457956654,54.0076621921211
"YCR018C-A",4.84690925848477,6.08132451403598,6.60266613586695,10.8477411186756,7.15741646404286,7.37198347052392,7.00242432332983,8.2003548656709,7.40832185498749,8.77666309011593,5.1297539192923,6.75995535752522,7.36209686418331,4.4870685171317,6.45757428583587,8.72585833438591,6.68932093217729,7.55121302284841,6.21693255344836,4.85751987470448,4.88327918936491,4.43788588027938,6.96800013550989,7.66338716773413,6.25699796828784,7.07786556154161,2.60260360495669,5.37393118911184
"16R-66",17.0242680566614,16.7462589097255,15.5141015361137,17.0695033801308,12.1042932243149,9.83946554123647,11.1498657269549,14.2642929973496,13.1550435143086,11.6930464366748,15.2149725980846,12.3466953224221,11.722567458672,14.0318085059864,11.5351946806017,11.0108206254992,15.0866154994951,13.0404040322262,12.4467100088667,15.9241009666621,15.7798525871213,14.5484413155164,13.5231323543199,13.3768616476601,12.1972677336355,11.7521283929429,14.6262020774426,12.898175064776
"YDL232W",772.349631348967,764.471799450923,741.676933230236,796.458743864703,669.27933832689,682.506199412964,689.581083588454,723.045446392681,771.53333913203,844.048335758679,789.566177577558,935.918864274302,747.551295100992,759.143924230158,788.372582695484,786.2443823521,803.146704524074,823.639206487094,849.073362857107,812.139396468986,764.530149302529,726.573874795651,813.401500014652,762.353253340561,732.724055995816,721.646651614968,765.306141133211,802.458643779538
"13R-388",10.4718545577751,17.0307722788544,13.3079881597145,9.47606201500424,18.219060380764,14.2054593323698,19.1905230825765,18.811537340285,15.5972855175324,13.9963115030425,15.7424438077358,13.8945178129486,8.827098507182,10.0409414936058,8.17711547745824,13.0777977555658,8.36719382143613,13.2372098566463,9.78344738732208,14.9069984400041,19.4470135979494,17.2932228130786,16.8406475545923,13.5736889723892,16.7792354206258,19.6728033400485,22.1499922676258,23.0837078864793
"ST4693",6.58521138015913,8.40692993259039,5.95465911457497,6.07950326431268,8.66638745646215,5.50873490105084,2.18024200543236,5.83594066840001,7.11207943648829,7.34991490305275,5.85631247196374,11.7865888285055,10.5442486223285,8.11203454001122,10.5125659880876,9.05614112848355,7.89254754288125,7.64110841597756,9.00088861447057,8.06621126935055,7.2980875797102,4.69798175604667,5.40542383393531,3.68751064181679,6.13667108428231,6.4909895958993,3.03875420908405,3.55555428949936
"YKR092C",97.5444548111409,97.8450748101061,110.885408917356,112.368738467656,129.604014477893,127.402183626038,152.091968103773,138.96564861867,108.088588899123,101.824312483693,93.086197929391,77.0834221480947,127.308200811111,112.543018751598,125.92383187922,130.63576290175,106.100951627597,90.2195245527768,82.2521561847201,93.4439361100332,122.126973092747,100.839234940599,88.7692400555744,82.54502431361,95.7516700755155,82.9123652836832,79.6287994858065,65.9362871637033
"YLR117C",13.9361450138251,14.6658919094309,16.1459543288366,17.1545673504637,22.5981091524609,20.6292313613753,19.4364772036611,20.7931894036443,18.3817191375265,19.7048227306407,18.3791328649063,20.7678667258078,21.4050112800213,19.8676066867654,20.1276261637629,20.5627933132937,23.4448621869418,18.8140082218982,19.6628564481158,21.4713047433239,22.5337072767969,21.0907086238665,19.887604840843,22.2637868914615,20.813840080193,19.5239853941256,18.569084950336,19.0465048458574
"YBR250W",2.64460957979434,2.60429240639251,2.36368148059464,2.67467204681848,2.27906143416123,2.75042513070119,2.57468273465944,3.040480539071,3.50505049595862,2.79829775412027,4.06812545762366,3.80139983209433,2.62731319389748,2.72362075713608,2.63373258768006,2.46393865181451,3.6550729078992,3.24090905620422,3.63049878121221,3.7646809037415,3.48539392523373,3.11950629625237,3.29512750618303,3.72932009116832,3.45090155121219,3.42350610436815,3.69405807478347,2.30644033025057
"YDR143C",17.1635828525424,17.1570985225781,17.2938504072231,17.9884309352571,17.185261934942,16.6653881647482,17.7295424356649,21.7295663185107,51.8171630019015,51.238891210398,55.9804569370305,51.3468949497128,19.9375061832002,17.7601777482373,20.5594550035602,21.6480309741516,17.8771799397709,20.3971322855309,20.9732442320711,22.8256616770984,24.1846200114864,22.2669047686468,22.9689438293057,23.3896169370807,24.6337293170481,24.1864809331835,23.5341815341829,22.6772273583088
"ST0406",1.99455921610589,4.03742373062033,4.12245631009036,3.9282944169405,2.39992268025106,1.66851105176059,2.81754351471259,3.53523328951154,3.10506586624229,4.56651517645289,5.16010749277924,6.11995958403171,4.443395740513,2.83921208900393,4.17586164722269,2.68201102651243,2.65614580770042,3.08583224491401,2.81417361147219,2.44313129792829,4.78936997418482,1.33924366801331,4.27681885761915,5.25595408222755,3.06833554214115,4.46602275615293,3.9270054394317,3.88536814893256
"SUT1813.1",35.7509629189889,28.1952318378032,31.6679598366033,35.2058507215198,33.7989110802024,34.1791960906109,46.8950234986634,28.6657426581353,27.8279766648836,31.571225379022,17.617336692519,40.0476143150358,24.6518698027956,29.6396534746016,34.2167572548186,33.0892186838456,39.4477897076962,33.4298493199018,28.8239600205333,37.5353808499892,39.6211516046198,35.4358463470793,41.5234830879576,43.9641977322488,36.8665164381505,34.3071748086294,30.1665417847253,24.6559627000444
"YAL031C",14.1742131940876,14.8349156739243,14.1139505623057,14.5396792917859,12.28782137388,13.1746353743923,13.4527521165679,14.4369553936331,14.4807868059052,15.6173618899294,17.1890571540018,13.5406376916175,14.3630220907019,14.4534922901461,14.3843770369304,14.7639297705225,15.808430476001,16.956533294983,18.2627499648276,17.3016786893584,15.2722791993278,15.7629507679306,15.8296624384064,17.5083358718092,14.9384798733679,16.0124976710638,21.2209663189964,17.5445730386972
"YOL013C",47.0881385306351,44.8740054539336,45.9975841749052,43.4302678845525,41.9628992638261,41.4907783461054,39.1053261727985,39.5055915694782,37.1068496294374,37.8880124214431,36.8623621011947,34.1426730738774,45.2706717197939,42.6601903373163,36.5929209530699,38.5430132044056,39.4675037455312,36.772834251892,40.4945307897167,40.3082240005419,43.5381495117018,43.2345488566107,41.0456885899317,42.6963748162789,37.4555573577195,36.1248569857931,41.0782317177268,40.3065121230448
"YLR089C",192.319682481576,177.057814502081,176.229793357151,181.42618358651,179.08293189544,229.619259177592,204.558172939364,243.929772174614,175.390666513455,157.688519990031,193.545605763218,147.734853482419,153.366672167866,154.444200268178,150.056540704205,168.481386220956,162.498192876269,173.113627810379,174.304756549127,166.022147338363,196.094951967199,194.271635018841,190.412598095244,184.242019405167,176.212837174781,213.826843326634,237.542439905185,233.880417993249
"YKL222C",21.0609004542324,19.9736193812275,20.5313441213231,19.7994323024438,23.2347566254838,19.7038708341057,20.4022476389369,25.387581838277,20.7623058597245,22.5910982147655,23.5376102481849,26.8578962859182,20.268360158193,18.2806115475668,19.8143780798088,21.0890931415989,24.7545766418131,22.7474498771683,23.0162995206454,28.0068052580735,28.8967700189366,27.285245483002,27.5422860304179,31.8732172956235,26.5545753009666,26.0758191580308,27.6526633026649,26.6080003016134
"MUT1432.1",7.82608143500255,6.1720905515589,5.77690809622945,7.15627100664865,4.70830602112272,1.8705032686404,5.92244843266702,2.47700839936754,4.96038134154428,4.22345856369449,11.5695942458334,13.7217004272154,4.98131927128821,8.63063973324079,5.85174642106662,8.81509458600898,6.69983047016972,7.98324759878252,5.52100726761459,5.47780019037985,4.6464037062987,8.25755880211189,7.79118659219674,4.71379762465781,2.9767434364056,4.8978445541197,1.65090527180089,3.69290669401031
"YOL061W",151.39609649262,152.390405961181,154.159175377178,147.826118809992,142.585614147869,144.298789129023,149.540035465557,139.980379694158,137.295350004808,130.538629475345,132.57311716302,102.510121149326,114.998816879161,109.367744547184,105.455770472975,106.924115103131,116.813409056024,106.033831927351,111.801587383467,110.122245225667,137.009388000607,133.886641627584,125.169976857046,121.333459105015,112.736121844116,118.254859750644,117.509909245932,98.9162862362047
"YFR013W",15.542206142084,15.9272049899333,15.8652370698606,16.5221559525817,16.1845885544793,17.0173070214251,16.1642256905291,17.5647557537893,19.0235196533617,19.4893999872192,19.4282558195419,17.7920652430296,15.0885614665686,16.0348225889558,16.0409142248954,18.4587830882155,20.2417636142327,17.9536957261199,19.8164725141167,21.7156891747752,20.5695741742379,18.5418776816918,18.8670458801226,20.2901171549952,17.2613343379591,17.7265093995739,20.9851429631898,18.8877541317821
"YCL064C",1013.52400060985,1066.93048299549,959.751667359463,944.330420896737,938.00560611871,932.63759304865,936.171759326503,896.641360671669,1023.73476861611,790.411070266797,937.683965496491,946.943035438076,921.85281039246,981.12473595308,976.453206484551,875.663204734831,848.536312910071,933.29471851994,924.549144222795,806.080679607971,887.532610894781,909.229797469908,914.851406119624,892.247788404454,698.32257103135,792.512403413763,742.868500579623,918.761427596939
"ST3381",9.98757059324134,10.2004083182097,10.5794443602282,10.8188138090258,14.1204339623957,10.4436432499089,6.87793677980396,11.5065296845287,10.4951226278989,12.6908530659377,10.9814732050035,11.7473001990772,11.6811936911708,10.0066452736894,11.7097347049824,9.70617081392803,13.9654244022649,10.3409667229563,10.5687853408622,13.4571291343665,11.3454853166245,9.38859412894661,11.1094329844118,12.6329776340829,13.4734022917132,9.18835638352856,13.2732783852791,10.9120658312243
"YLR345W",84.6740359853476,83.1925193520122,84.0511809824443,84.5400624515449,90.9256980432111,88.0337692771731,76.5598392684061,84.4115893712314,82.5890695685642,78.7882054411556,77.2312951182341,85.1003268897341,85.7275279296012,81.0084735512271,89.3297776207296,88.1203965126873,95.469518918004,100.866376732284,92.4250639612657,84.5568274485596,86.9630635639401,91.7163081924406,85.1710073060771,91.0704545741333,80.2199281184237,82.6179943729039,87.4041043997956,98.3168174841329
"SUT1827.1",23.1976474517677,25.2488025224633,24.1434625303523,23.7100627308194,14.4191049226695,16.2785946155625,18.1706744671925,15.394292122723,15.7632223422944,13.5167955580114,19.91000379634,16.9792616465433,9.18461203701929,10.4011840129459,9.11498254659919,10.2005644423227,15.3728986815538,19.547630091559,16.9079882899312,14.0053736765778,17.9718530831691,17.9382647470001,19.1834366396119,19.4686299155387,17.7975470585252,17.8526913238813,15.5850626833023,18.6881480594939
"YDR031W",221.343393372756,222.357150755833,261.577925080212,212.224495918482,404.848158949747,289.42588383559,312.564497732895,273.697246121592,332.345549883467,340.536016307423,314.115669183623,415.71878466442,276.299897613175,304.051688056035,347.84699332204,363.305906470914,356.167381125678,394.033797721466,325.509925559752,396.34353877484,311.479162556069,348.568047542053,324.44569122212,353.522747572633,354.526890004391,333.445524886248,321.405545599826,329.171638923227
"YDL190C",33.7158373196999,37.2263033245895,33.1127327790216,35.1187161538494,28.5522332687226,31.6891836242038,31.6783270843362,34.8825609039416,32.2199537363772,32.1692481281742,35.5551550816275,26.6392835346966,24.415325394005,25.7447474556978,26.2138774395024,27.7844041559015,39.569393762283,34.3750591967223,36.1997377319553,34.3835880712941,38.0776486686315,38.0357266974049,38.38059625717,40.0525798169989,29.7020409011772,33.7706891138004,37.1385041445354,39.9844408056816
"YKR083C",26.832279205723,23.1453395683459,33.3616442557251,30.8270135671019,47.9238291435705,42.7877622701491,37.9036699690689,41.6137411093747,39.9441234345408,51.4494043213692,44.8321777026043,64.320470752572,47.6338655316935,46.9176266349579,52.3146130043356,53.8130774145897,50.9187115732898,51.8911093920864,53.8298208592423,47.2460266420262,44.6054755804675,44.1028708749158,43.4508483026356,50.3787121135303,46.5364223891408,44.4887546999206,44.574442338624,36.7870320672566
"YBR141C",6.53772187501375,7.3407704193097,8.24491262018073,7.63835025516208,12.2662714768387,13.9042587646716,15.0268987451338,12.6679192874164,10.6607261407652,11.5685051136807,6.30679804673018,6.34662475381066,20.1187084917672,16.4892702092151,18.6057835615144,18.327075347835,9.03089574618143,7.39808499742206,6.64457658264267,7.1936643772333,13.9382946684609,12.1275954381205,7.33593234605506,6.89113979669834,11.8012905466967,8.51133322368277,7.52676042557742,4.8144779236773
"YAL008W",161.482454189719,169.048597722333,154.821136978949,163.283033903923,137.913144709168,141.225346660828,139.180514272415,128.264224885039,145.296798190259,137.801670870803,144.856116397659,140.136025971076,140.459435985005,149.122837961151,149.103675039214,143.149224434105,161.058537704512,171.483367767617,158.930101168493,153.997754598392,150.804986222322,168.327450373612,165.612407615596,181.718082801821,139.709489182618,140.057023601524,164.804314959601,174.976257200756
"YDR191W",6.76381970768703,6.29769508973753,9.07644131884675,7.65482109129181,9.04948382920064,9.62729377754404,9.09119779623684,9.39393751458256,9.61817168055429,9.36074067841624,10.4469382004156,10.9446896264694,9.2208113465153,9.8492343896174,9.21515991656055,9.29251210762321,8.55025983812135,9.22699884193516,10.8963891991369,9.76886671417808,9.45394953574487,8.94754349986248,9.84923588070153,10.0557310176957,10.1064852627938,11.2923260649834,10.1368253616238,9.7471910045099
"8F-102",5.89570469429931,5.51897541828938,6.88748023822702,8.16179092229475,3.54695796887295,4.36012178266158,4.52628188200027,5.22488661457467,5.18770320010214,4.40156500848216,5.85793191544026,6.99128462831505,3.61666507548473,4.32251148455199,3.61357578993379,4.48089598878161,5.8713951588012,6.31480955974419,6.0278243388948,8.37291131761483,5.72903343680055,6.42565377646536,5.65675695733828,5.35880824069344,5.52067064084104,4.44195392794156,4.92070206298371,5.47098888169085
"11F-252",3.86496896421502,4.57219975748159,3.13826629011384,3.80603791583997,2.32523221190581,2.07846462713174,2.04739187832002,3.1805518169766,2.70758691874543,1.89616969243376,1.07132452859913,1.69414114611197,1.53753865713902,2.90199564871163,1.96515159909431,3.54346553983048,2.4264250891966,1.9712933259893,1.5580518930018,2.36709608963896,3.5184806444257,3.33659233259335,1.99786286315686,2.18244776387336,2.05812187470402,1.69318606576079,2.03827985031928,1.75362465860913
"YPR170W-B",133.132637424614,121.452738151747,123.434078746872,125.213926055569,117.586127623561,132.169132221536,107.037057513756,142.25105379225,124.500964507429,144.836558383687,131.093711270803,130.692470245488,104.121084222021,121.688471075208,103.58476303402,120.730791240313,113.416681970374,116.302164860835,117.011551988117,146.882148592255,133.418163566577,133.136576408382,149.061213552615,163.551942584109,153.966842862512,146.061407497268,137.101439903969,145.783877347483
"YDR304C",414.63885438534,374.464284080652,371.896127156845,426.594619320092,311.269027706171,316.497843445248,290.931107321354,322.225912115248,339.775725195253,374.943225297766,387.581407235418,369.504344468856,268.217042245121,301.865196808036,279.234982139988,283.272220928276,372.352466047745,363.704927025551,359.970022837553,387.108989228232,339.960500556959,328.482101793423,372.096119430714,388.40467048373,347.875936266738,354.679074897268,372.454456165097,371.642414950552
"YHL023C",4.40820192923141,4.52467510050419,5.16295421921954,4.59823167558854,6.22740762128693,4.8894824979957,7.85305302636728,6.30848904641017,5.65778915279063,7.0199056462897,6.54698323032801,5.54390991541301,5.60126986063118,6.70403900702032,6.94577301438269,6.90948564709802,6.02692683445607,6.22547150368878,6.86464261459665,6.75949559237915,6.78528876028799,7.21333790421465,7.01042201803069,7.19347298802128,5.76126589298867,6.63749744980267,7.13617117488126,5.99852770319071
"YLR165C",23.940794216152,27.6497554571502,26.2588791150571,23.8650304610862,29.6016606846217,25.5562093644829,24.5862898463581,20.5659693456508,27.1638468016208,27.2379199348425,28.3086419990575,29.8940248032782,34.0292477277806,29.4795576770695,32.4723735516318,32.1025405388519,32.8598221229762,35.3963110446019,33.3642047035062,35.441904270992,28.8927352037424,27.5148924577322,29.2892209085839,30.3439168661796,26.5400997154876,26.4669275846738,30.1468250907484,28.9968370412493
"YOR283W",77.5009536293728,90.4037592259721,88.6367764738789,86.8570648186247,109.736724286371,101.723797888723,93.2747170687701,97.9951703902168,87.3836328470085,88.3103411836489,75.5028715393672,73.4620834019083,109.985265274011,95.4434124465159,102.44660059032,108.929826826245,85.8912465556736,81.736705176972,77.321416563018,77.6525603827819,98.8282693085756,96.0197126824085,85.1329182305693,82.54502431361,91.288516894468,82.6308075100873,72.7827674806071,63.648224513899
"ST0256",5.07842572537695,6.65853497638515,8.52828296917941,5.00099251572839,8.02008059530226,6.90342519909231,9.41568920312146,10.1263462021602,12.4518404059818,14.3883927339422,7.39032344304823,13.6344862295848,10.6064107365353,13.7629602958495,20.2014188312347,18.1583304321967,21.3031897661668,14.7317980053805,14.7783862817141,9.33082913785042,7.73875600348507,8.52475253838978,7.99688610783166,8.02943493691711,9.01431910685537,7.60134406224114,10.3111625874344,9.03245496475012
"MUT150.1",3.86828444714211,3.82407708032334,3.20736342620521,3.3663606546026,3.3555364082827,2.40814191831366,3.52644107235746,2.39173108858067,4.57953709544029,4.69594242805131,3.3746579693236,6.16460300418032,4.40900596830193,4.40316558558896,4.63323384365188,4.25580627330938,4.60029992891717,5.23529105442177,4.1251263840435,3.30575812129609,4.08764482984869,4.59067138296314,4.58128681338907,4.36186677718035,3.09781514702962,3.80965250946941,3.98517165290607,4.91436111294129
"YDR033W",383.284689238292,390.083813937092,436.971807174231,440.979262946483,369.787463282463,399.786567772213,403.726483156717,430.667650395956,434.735661087112,510.086383964977,463.648786225547,563.498085534766,388.333408424772,395.083880347749,428.904209675569,425.404471134158,613.34130268692,598.363059976411,509.919199272908,601.254696986829,370.338157588472,368.054199080367,377.621898679126,435.119498339032,630.053868234287,566.383590901306,621.624979414423,653.870147721918
"YDR253C",11.8992540271039,10.6613220386693,13.4057364701825,9.02848453523101,21.1243194251265,17.2972841326616,16.1201643276655,16.0773326421449,12.2078683345352,15.8099732029208,10.5979291040935,21.5473577021116,13.9061829656796,17.5577664254028,13.9673872387834,18.3135298376001,15.1188188283448,17.1327977764497,15.4128119554241,18.8762997445837,13.9440511227568,15.1935954095676,18.5087503599481,18.7109532015226,20.7059379380255,17.8320656500771,16.9948659880961,17.4466168813179
"13F-116",7.34662644599003,10.0201516223577,7.14559093748996,7.66017411303397,4.28986179094876,4.15737337063681,6.18098608540075,1.91491803181875,6.76128092374259,5.4912344996846,6.42863391808746,7.95594745924122,7.46120201427808,6.67214840915923,6.5143441696674,7.52791731305195,7.94187596502425,7.17455996942508,8.53632662146564,5.55812370278686,4.6696357248302,4.35254192104324,5.96527130245004,5.92170826597637,4.44908653610467,5.23786799335763,5.42417626321503,7.68627177288832
"YNL241C",269.945676533235,283.464236607015,279.236442955363,264.007435431355,253.202382611371,261.421315026375,264.588309840285,276.424346822385,272.990722636752,308.137193272548,294.324418439149,293.354452685753,232.42013703706,236.485044867904,228.669596943888,237.67776767494,250.466850692794,243.654712039126,274.558662659355,303.818988474188,271.52383397783,274.590534456681,274.693811197258,282.431935742219,360.650704286255,346.746744757665,370.961024700571,387.141870465609
"YNL014W",51.0369636056543,58.705440605447,50.1872345948508,52.2352471858138,48.6014325835893,48.5704365498155,46.4773350302543,46.4051523806489,39.9049000716285,37.5900671764262,41.9570781756045,47.5805980603354,50.2219469018897,53.168887821768,51.2651064835353,45.332558188911,41.8103615050719,41.3058578390978,42.0222996088828,42.4961972664205,40.1772379429303,42.0176487076404,39.1939412374476,39.11916369645,38.4251525947246,43.9215577412689,41.7039209234448,48.9567702587031
"MUT333.1",10.9768414932503,9.34230069849597,9.45312233928455,10.2089460514428,5.04461359406006,8.16219608133992,7.26845944009134,7.1608060999898,7.19136625113835,5.96868937513849,8.08556870589492,12.0064878738134,5.09453107290839,4.75770275430102,5.23465316211778,4.75232371973,8.03979656420366,8.81785984774615,7.42109418439104,6.72275477910254,5.3222442453967,6.85855090588632,7.3961788803546,8.1152311379052,10.9327668027987,9.35043051241034,8.32956750772266,12.5119810716643
"SUT975.1",4.1007361012396,6.33878204820684,5.08536581317716,3.23056815797053,1.48024428088478,2.05823626093095,4.34456983564259,3.63415100929106,1.91516836275528,2.25325858341763,1.06089801250571,8.38826577211158,3.65417946543405,4.84945714472204,4.46441267102105,3.30846615679271,5.89780696863115,5.56350777002745,8.10016394737615,3.0137897032838,6.36252069563238,3.85480598360034,3.29736490391257,4.75465627195183,2.32924741885168,2.63482586597534,4.84426218440844,3.1258039535208
"YDL140C",35.401445074227,35.9990562899502,35.1227017065134,39.7750507684771,30.4982869301173,36.0468309404295,33.2271899263886,36.4843052613649,35.8714495048142,35.5606176927111,37.2717414397382,35.6775421647164,37.6766133637616,37.754098007049,37.9314657630191,36.8884552135396,37.7094072157053,36.4450906311086,37.210169841963,37.9923667760111,38.8867011917809,40.2020250331191,39.7898512224655,40.1952170072329,40.4787895521955,38.0198714255002,43.727567921515,40.5898642510939
"YLR079W",38.6361283475389,40.0471222734832,46.0389170490033,41.5411391470965,60.4822619329937,57.8248036784429,55.8310252773561,56.2515570610056,50.1433636666283,58.0385385590183,50.4875780477716,64.2472482283625,75.5325306346386,77.6184132963483,79.2938332231185,83.3265607610803,57.961761428949,62.40238539715,62.3929169684234,66.1588525624956,60.5869305740152,63.9730333034426,58.6115931707712,60.948576304786,59.9025226542926,61.102186142763,52.2004661643288,56.5971590695386
"YMR104C",80.9832881067025,75.6918603378271,68.7047339064032,63.5920823750559,70.3230047647082,66.0814595016359,60.3984918035883,62.6142421141601,57.3774649076874,52.0185349001455,60.738236753338,55.8776447522475,58.3321303162135,54.9835615466395,50.1244372347045,54.0694813457462,61.7939132843578,58.0436852793339,57.8711144217566,60.0184711493518,56.5070307966997,57.9739752826468,59.624808919163,61.8373075562134,48.3798373510369,52.0305684381226,56.610467056193,61.9825101753017
"YOR097C",48.5191639614849,48.5192947875529,48.7114798875529,49.8749551888197,47.369685983617,44.326144930011,45.7677392799455,40.1697578038343,48.0032597469241,46.4798595857824,45.6949670462212,46.577116649009,52.622260540583,59.4191166354042,63.7999952980473,60.7936352705559,57.3013152219553,56.222928401653,55.3960481644625,49.7865120996385,43.2766745205223,39.4366677088463,43.6909176447466,47.3288047015536,47.5940683525304,43.9405300538061,40.8505253334822,43.2560749123585
"YHR103W",25.3787330138929,25.3062948358993,26.4539047065438,27.369880932724,25.5175835118996,25.5642756222858,23.7245091376591,23.5028313963905,24.8741378422068,28.3182829177994,25.2177820651415,25.6423941600224,26.165795615376,24.7651633601628,24.1399289288465,25.811771684941,29.6452443977068,28.013665057287,29.829250537076,30.8174424250986,27.6151441848757,26.5926307495913,26.4911937116813,27.1209147625022,22.9135960180998,23.6723411544601,26.7125375866305,24.4434856146015
"YGL061C",12.9878690174207,13.172933584436,13.6560982718327,15.3180602409685,15.3548816466511,16.2971368456239,15.8401614733388,15.7929261333869,15.7285775942303,22.4053857528543,19.7307067191418,22.3968951025533,19.0088549409894,18.6533181331333,20.8048461870277,23.3719040064533,20.2723902613522,21.1902109398732,21.5211153110299,22.1983435134345,18.9965467658863,21.0918877320805,19.9963317174727,20.9329203488143,17.7996454299479,19.715799267652,17.3944172387731,16.7687058148151
"YJL089W",62.0462781583141,58.3426154703201,53.3480062361198,48.5691271629182,37.3281146468099,41.1454378640989,40.2062893777697,29.6727700159417,35.8477983736066,27.4913383331654,28.6600106856311,38.3987183039505,59.0593915108681,53.2745651495749,55.7207524392099,41.65224813365,38.8315716383114,43.2090871691454,41.3519643306627,27.857583859751,31.5059759747579,28.9959700346447,24.5160625555989,24.6143295392994,18.774763180748,23.0104277763065,23.188257420066,26.3132436424697
